sku;name;brand;price;list_price;discount_price;in_offer;net_content;unit;price_per_unit;price_per_unit_list;saving_text;image_url;detail_url;category;subcategory;last_category;category_url;page_num;extracted_at;supermarket;archivo;ruta_archivo;timestamp_archivo;mtime_archivo;category_std;name_clean;brand_clean;category_std_clean;subcategory_clean;last_category_clean;all_text;list_price_num;price_num;discount_price_num;effective_price;unit_family;size_std;cart_query;match_score
84342;Yogurt Colun Protein Plus Frutilla-Plátano 150 g;Colun;770;770;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/365574-250-250/Yoghurt-protein-plus-squeeze-frutilla-platano-150-g.jpg?v=638776759572830000;https://www.jumbo.cl/yog-protein-plus-squeeze-frut-plat/p;lacteos_huevos_congelados;;Yoghurt (Mostrar todo);;2.0;2026-03-03T12:45:29;jumbo;jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\lacteos_huevos_congelados\jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;2026-03-03 13:10:00;;;yogurt colun protein plus frutilla-platano 150 g;colun;;;yoghurt mostrar todo;yogurt colun protein plus frutilla-platano 150 g colun   yoghurt mostrar todo;770.0;770.0;;770.0;mass;150.0;plátano;10.0
84342;Yogurt Colun Protein Plus Frutilla-Plátano 150 g;Colun;770;770;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/365574-250-250/Yoghurt-protein-plus-squeeze-frutilla-platano-150-g.jpg?v=638776759572830000;https://www.jumbo.cl/yog-protein-plus-squeeze-frut-plat/p;lacteos_huevos_congelados;;Yoghurt con Proteínas;;1.0;2026-03-03T12:44:16;jumbo;jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\lacteos_huevos_congelados\jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;2026-03-03 13:10:00;;;yogurt colun protein plus frutilla-platano 150 g;colun;;;yoghurt con proteinas;yogurt colun protein plus frutilla-platano 150 g colun   yoghurt con proteinas;770.0;770.0;;770.0;mass;150.0;plátano;10.0
750647511028;Compota Orgánica Plátano Mango, 100 g;;1450;1450;;False;;;;;;https://i5.walmartimages.cl/asr/3a387d4f-a175-4ace-9875-9e88dc2fdcfa.41a72391ba9a0a6a91ab7a9b516d6969.jpeg?null=&odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/alimentacion-y-lactancia/00750647511028;mundo_bebe_jugueteria;Pañales y Toallas Húmedas > Colados Picados y Aceites;;;2.0;2026-03-17T20:10:58;lider;lider_mundo_bebe_jugueteria_20260317_203727.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\mundo_bebe_jugueteria\lider_mundo_bebe_jugueteria_20260317_203727.csv;2026-03-17 20:37:27;;;compota organica platano mango 100 g;;;panales y toallas humedas colados picados y aceites;;compota organica platano mango 100 g   panales y toallas humedas colados picados y aceites;1450.0;1450.0;;1450.0;mass;100.0;plátano;10.0
dom_5;Plátano Granel;;1490;1490;;False;;;;;;https://i5.walmartimages.cl/asr/c1a030d6-88b6-44fb-9fe1-f5374fcdf51e.0431f1fccec368ba6a244b84b17e5b01.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/frutas/00200014000000;frutas_y_verduras;Frutas > Plátanos y Tropicales;;;1.0;2026-03-17T22:22:15;lider;lider_frutas_y_verduras_20260317_223211.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\frutas_y_verduras\lider_frutas_y_verduras_20260317_223211.csv;2026-03-17 22:32:11;;;platano granel;;;frutas platanos y tropicales;;platano granel   frutas platanos y tropicales;1490.0;1490.0;;1490.0;;;plátano;10.0
dom_27;Leche Semidescremada Plátano, 1 L;;1850;1850;;False;;;;;;https://i5.walmartimages.cl/asr/15c805fa-7c51-414e-9bca-8a3e757fe3dd.8a3087dc5c8c2d70a6b230e2dc3c5e06.jpeg?odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/leche/00780291000025;frescos_y_lacteos;Leche > Saborizadas;;;1.0;2026-03-17T22:07:10;lider;lider_frescos_y_lacteos_20260317_222114.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\frescos_y_lacteos\lider_frescos_y_lacteos_20260317_222114.csv;2026-03-17 22:21:14;;;leche semidescremada platano 1 l;;;leche saborizadas;;leche semidescremada platano 1 l   leche saborizadas;1850.0;1850.0;;1850.0;volume;1000.0;plátano;10.0
780292024254;Yoghurt Batido Sabor Plátano Bolsa, 1 Kg;;260;1950;;True;;;;;;https://i5.walmartimages.cl/asr/6303d0d5-4d39-47cc-9921-08ec7929b44c.34ec83e5c369775f123f944e6927d285.jpeg?null=&odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/yoghurt/00780292024254;colaciones;Fruta Colación > Formato Familiar;;;1.0;2026-03-17T21:19:38;lider;lider_colaciones_20260317_212114.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\colaciones\lider_colaciones_20260317_212114.csv;2026-03-17 21:21:14;;;yoghurt batido sabor platano bolsa 1 kg;;;fruta colacion formato familiar;;yoghurt batido sabor platano bolsa 1 kg   fruta colacion formato familiar;1950.0;260.0;;1950.0;mass;1000.0;plátano;10.0
dom_14;Yoghurt Batido Sabor Plátano Bolsa, 1 Kg;;260;1950;;True;;;;;;https://i5.walmartimages.cl/asr/6303d0d5-4d39-47cc-9921-08ec7929b44c.34ec83e5c369775f123f944e6927d285.jpeg?null=&odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/yoghurt/00780292024254;frescos_y_lacteos;Yoghurt > Formato Familiar;;;1.0;2026-03-17T22:13:56;lider;lider_frescos_y_lacteos_20260317_222114.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\frescos_y_lacteos\lider_frescos_y_lacteos_20260317_222114.csv;2026-03-17 22:21:14;;;yoghurt batido sabor platano bolsa 1 kg;;;yoghurt formato familiar;;yoghurt batido sabor platano bolsa 1 kg   yoghurt formato familiar;1950.0;260.0;;1950.0;mass;1000.0;plátano;10.0
6872;Jugo en polvo Zuko naranja plátano rinde 1 L;Zuko;280;280;;False;1 un;litro;;;;https://unimarc.vtexassets.com/arquivos/ids/253334/000000000000900825-UN-01.jpg?v=638992610867800000;https://www.unimarc.cl/jugo-polvo-naranja-platano-zuko-35gr/p;bebidas_licores;Jugos;Jugos en polvo;https://www.unimarc.cl/category/bebidas-y-licores/jugos/jugos-en-polvo;;2026-03-09T19:08:51;unimarc;unimarc_bebidas-y-licores_subcats_20260309_191231.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\bebidas_licores\unimarc_bebidas-y-licores_subcats_20260309_191231.csv;2026-03-09 19:12:31;;;jugo en polvo zuko naranja platano rinde 1 l;zuko;;jugos;jugos en polvo;jugo en polvo zuko naranja platano rinde 1 l zuko  jugos jugos en polvo;280.0;280.0;;280.0;volume;1000.0;plátano;10.0
11616;Yoghurt batido Yoghito plátano 120 g Yoghurt batido Soprole Yoghito sabor plátano pote 120 g;Soprole;310;310;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/222680/000000000400453004-UN-01.jpg?v=637762391173400000;https://www.unimarc.cl/yoghurt-batido-soprole-120-gr-platano/p;lacteos;Yoghurt;Batido;https://www.unimarc.cl/category/lacteos-huevos-y-refrigerados/yoghurt/batido;;2026-03-09T19:57:35;unimarc;unimarc_lacteos-huevos-y-refrigerados_subcats_20260309_200011.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\lacteos\unimarc_lacteos-huevos-y-refrigerados_subcats_20260309_200011.csv;2026-03-09 20:00:11;;;yoghurt batido yoghito platano 120 g yoghurt batido soprole yoghito sabor platano pote 120 g;soprole;;yoghurt;batido;yoghurt batido yoghito platano 120 g yoghurt batido soprole yoghito sabor platano pote 120 g soprole  yoghurt batido;310.0;310.0;;310.0;mass;120.0;plátano;10.0
91910;Compota Nuestra Cocina manzana plátano 90 g;Nuestra Cocina;460;460;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/250246/000000000000681710-UN-01.jpg?v=638890496124300000;https://www.unimarc.cl/compota-manz-platano-nuestra-cocina-90gr/p;lacteos;Postres;Compotas;https://www.unimarc.cl/category/lacteos-huevos-y-refrigerados/postres/compotas;;2026-03-09T19:59:12;unimarc;unimarc_lacteos-huevos-y-refrigerados_subcats_20260309_200011.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\lacteos\unimarc_lacteos-huevos-y-refrigerados_subcats_20260309_200011.csv;2026-03-09 20:00:11;;;compota nuestra cocina manzana platano 90 g;nuestra cocina;;postres;compotas;compota nuestra cocina manzana platano 90 g nuestra cocina  postres compotas;460.0;460.0;;460.0;mass;90.0;plátano;10.0
56910;Compota Vivo Mifrut plátano 90 g;Vivo;560;560;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/247135/000000000000637787-UN-01.jpg.jpg?v=638766188386530000;https://www.unimarc.cl/compota-mifrut-platano-vivo-90-gr/p;lacteos;Postres;Compotas;https://www.unimarc.cl/category/lacteos-huevos-y-refrigerados/postres/compotas;;2026-03-09T19:59:12;unimarc;unimarc_lacteos-huevos-y-refrigerados_subcats_20260309_200011.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\lacteos\unimarc_lacteos-huevos-y-refrigerados_subcats_20260309_200011.csv;2026-03-09 20:00:11;;;compota vivo mifrut platano 90 g;vivo;;postres;compotas;compota vivo mifrut platano 90 g vivo  postres compotas;560.0;560.0;;560.0;mass;90.0;plátano;10.0
3955;Leche semidescremada Loncoleche sabor plátano 200 ml;Loncoleche;570;570;;False;1 un;litro;;;;https://unimarc.vtexassets.com/arquivos/ids/253084/000000000000158479-UN-01.jpg?v=638990023445630000;https://www.unimarc.cl/leche-platano-loncoleche-200-cc-2/p;lacteos;Leches y cremas;Leches individuales;https://www.unimarc.cl/category/lacteos-huevos-y-refrigerados/leches-y-cremas/leches-individuales;;2026-03-09T19:57:24;unimarc;unimarc_lacteos-huevos-y-refrigerados_subcats_20260309_200011.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\lacteos\unimarc_lacteos-huevos-y-refrigerados_subcats_20260309_200011.csv;2026-03-09 20:00:11;;;leche semidescremada loncoleche sabor platano 200 ml;loncoleche;;leches y cremas;leches individuales;leche semidescremada loncoleche sabor platano 200 ml loncoleche  leches y cremas leches individuales;570.0;570.0;;570.0;volume;200.0;plátano;10.0
20004;Flan Colun Chocolate 100 g;Colun;390;390;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/353501-250-250/Flan-Colun-sabor-chocolate-100-g.jpg?v=638776697787670000;https://www.jumbo.cl/flan-colun-sabor-chocolate-100-g/p;lacteos_huevos_congelados;;Flanes;;1.0;2026-03-03T12:47:32;jumbo;jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\lacteos_huevos_congelados\jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;2026-03-03 13:10:00;;;flan colun chocolate 100 g;colun;;;flanes;flan colun chocolate 100 g colun   flanes;390.0;390.0;;390.0;mass;100.0;chocolate;10.0
143178;Flan Soprole Chocolate 110 g;Soprole;410;410;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/338730-250-250/Flan-Soprole-Chocolate-110-g.jpg?v=638776439520070000;https://www.jumbo.cl/flan-soprole-110gr-chocolate-2011591003/p;lacteos_huevos_congelados;;Flanes;;1.0;2026-03-03T12:47:32;jumbo;jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\lacteos_huevos_congelados\jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;2026-03-03 13:10:00;;;flan soprole chocolate 110 g;soprole;;;flanes;flan soprole chocolate 110 g soprole   flanes;410.0;410.0;;410.0;mass;110.0;chocolate;10.0
6848;Flan Nestlé Chocolate 110 g;Nestlé;420;420;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/348654-250-250/Flan-chocolate-110-g.jpg?v=638776487097500000;https://www.jumbo.cl/flan-nestle-chocolate-110-g-2/p;lacteos_huevos_congelados;;Flanes;;1.0;2026-03-03T12:47:32;jumbo;jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\lacteos_huevos_congelados\jumbo_lacteos_huevos_y_congelados_20260303_131000.csv;2026-03-03 13:10:00;;;flan nestle chocolate 110 g;nestle;;;flanes;flan nestle chocolate 110 g nestle   flanes;420.0;420.0;;420.0;mass;110.0;chocolate;10.0
134229;Galleta Mini Ecovida Chip Chocolate Sin Azúcar 30 g;Ecovida;450;450;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/322336-250-250/Galletas-Mini-Ecovida-Chips-Chocolate-Sin-Azucar-30-g.jpg?v=638776425933570000;https://www.jumbo.cl/gall-mini-chips-chocolate-s-azucar-30-gr-1982933/p;chocolates_galletas_snacks;;Galletas Tradicionales;;1.0;2026-03-02T22:25:11;jumbo;jumbo_chocolates_galletas_y_snacks_20260302_223142.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\chocolates_galletas_snacks\jumbo_chocolates_galletas_y_snacks_20260302_223142.csv;2026-03-02 22:31:42;;;galleta mini ecovida chip chocolate sin azucar 30 g;ecovida;;;galletas tradicionales;galleta mini ecovida chip chocolate sin azucar 30 g ecovida   galletas tradicionales;450.0;450.0;;450.0;mass;30.0;chocolate;10.0
134229;Galleta Mini Ecovida Chip Chocolate Sin Azúcar 30 g;Ecovida;450;450;;False;;;;;;https://jumbocl.vteximg.com.br/arquivos/ids/322336-250-250/Galletas-Mini-Ecovida-Chips-Chocolate-Sin-Azucar-30-g.jpg?v=638776425933570000;https://www.jumbo.cl/gall-mini-chips-chocolate-s-azucar-30-gr-1982933/p;chocolates_galletas_snacks;;Galletas Dulces (Mostrar todo);;1.0;2026-03-02T22:25:57;jumbo;jumbo_chocolates_galletas_y_snacks_20260302_223142.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Jumbo\output\chocolates_galletas_snacks\jumbo_chocolates_galletas_y_snacks_20260302_223142.csv;2026-03-02 22:31:42;;;galleta mini ecovida chip chocolate sin azucar 30 g;ecovida;;;galletas dulces mostrar todo;galleta mini ecovida chip chocolate sin azucar 30 g ecovida   galletas dulces mostrar todo;450.0;450.0;;450.0;mass;30.0;chocolate;10.0
dom_38;Bebida Láctea Sabor Chocolate, 200 ml;;490;490;;False;;;;;;https://i5.walmartimages.cl/asr/f4b66c90-0092-451a-90e7-d2c6d23a2fac.b8b0700e67f59e2b46ed0e0d209a34d0.jpeg?null=&odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/leche/00780461747027;frescos_y_lacteos;Leche > Individuales;;;1.0;2026-03-17T22:06:45;lider;lider_frescos_y_lacteos_20260317_222114.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\frescos_y_lacteos\lider_frescos_y_lacteos_20260317_222114.csv;2026-03-17 22:21:14;;;bebida lactea sabor chocolate 200 ml;;;leche individuales;;bebida lactea sabor chocolate 200 ml   leche individuales;490.0;490.0;;490.0;volume;200.0;chocolate;10.0
dom_14;Postre de Chocolate Mousse Pote, 70 g;;690;986;;True;;;;;;https://i5.walmartimages.cl/asr/eb11f1d6-2c29-4bf8-bb1e-16a16c74f606.24e5a294b81d312552bdf68754dabc2b.jpeg?null=&odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/postres-refrigerados/00761303707682;frescos_y_lacteos;Postres Refrigerados > Postres Tipo Mousse;;;1.0;2026-03-17T22:17:45;lider;lider_frescos_y_lacteos_20260317_222114.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\frescos_y_lacteos\lider_frescos_y_lacteos_20260317_222114.csv;2026-03-17 22:21:14;;;postre de chocolate mousse pote 70 g;;;postres refrigerados postres tipo mousse;;postre de chocolate mousse pote 70 g   postres refrigerados postres tipo mousse;986.0;690.0;;986.0;mass;70.0;chocolate;10.0
4000051420;Barra De Chocolate Con Leche Y Galleta, 51 g;;1350;1350;;False;;;;;;https://i5.walmartimages.cl/asr/acd788b5-0ea5-444b-9e3e-17337204bafb.5bac45a44227513a252b850aac807c21.jpeg?null=&odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/variedad/00004000051420;chocolates;Chocolates > Chocolates;;;4.0;2026-03-17T21:05:24;lider;lider_chocolates_20260317_210807.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\chocolates\lider_chocolates_20260317_210807.csv;2026-03-17 21:08:07;;;barra de chocolate con leche y galleta 51 g;;;chocolates chocolates;;barra de chocolate con leche y galleta 51 g   chocolates chocolates;1350.0;1350.0;;1350.0;mass;51.0;chocolate;10.0
4000042206;Barra De Chocolate Con Leche Y Caramelo, 48 g;;1350;1350;;False;;;;;;https://i5.walmartimages.cl/asr/ebf779df-2d9e-405b-874c-f034de888b7d.5f53230b2d0fd219c1f18048134c87c1.jpeg?null=&odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/variedad/00004000042206;chocolates;Chocolates > Chocolates;;;5.0;2026-03-17T21:05:47;lider;lider_chocolates_20260317_210807.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\chocolates\lider_chocolates_20260317_210807.csv;2026-03-17 21:08:07;;;barra de chocolate con leche y caramelo 48 g;;;chocolates chocolates;;barra de chocolate con leche y caramelo 48 g   chocolates chocolates;1350.0;1350.0;;1350.0;mass;48.0;chocolate;10.0
780462833028;Cuchuflí Chocolate 5Un, 75 g;;1490;1490;;False;;;;;;https://i5.walmartimages.cl/asr/64915861-962d-4596-af5f-d7524e969b2f.f52bed58d507a470d1ecc5324fe92895.jpeg?null=&odnHeight=580&odnWidth=580&odnBg=FFFFFF;https://super.lider.cl/ip/pasteleria/00780462833028;colaciones;Fruta Colación > Bizcochos;;;1.0;2026-03-17T21:12:15;lider;lider_colaciones_20260317_212114.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Lider\output\colaciones\lider_colaciones_20260317_212114.csv;2026-03-17 21:21:14;;;cuchufli chocolate 5un 75 g;;;fruta colacion bizcochos;;cuchufli chocolate 5un 75 g   fruta colacion bizcochos;1490.0;1490.0;;1490.0;mass;75.0;chocolate;10.0
85644;Chocolate barra chocolate arandanos rojos 100g;Barra Chocolate;6290;6290;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/235788/000000000000665999-UN-01.jpg?v=638330788590870000;https://www.unimarc.cl/choco-aranda-rojos-barra-chocolate-100g/p;desayunos_dulces;Chocolates y confites;Chocolates;https://www.unimarc.cl/category/desayuno-y-dulces/chocolates-y-confites/chocolates;;2026-03-09T19:26:50;unimarc;unimarc_desayuno-y-dulces_subcats_20260309_193127.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\desayunos_dulces\unimarc_desayuno-y-dulces_subcats_20260309_193127.csv;2026-03-09 19:31:27;;;chocolate barra chocolate arandanos rojos 100g;barra chocolate;;chocolates y confites;chocolates;chocolate barra chocolate arandanos rojos 100g barra chocolate  chocolates y confites chocolates;6290.0;6290.0;;6290.0;mass;100.0;chocolate;10.5
85641;Chocolate barra chocolate puro 100g;Barra Chocolate;6290;6290;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/235812/000000000000665996-UN-01.jpg?v=638321948748100000;https://www.unimarc.cl/chocolate-puro-barra-chocolate-100-gr/p;desayunos_dulces;Chocolates y confites;Chocolates;https://www.unimarc.cl/category/desayuno-y-dulces/chocolates-y-confites/chocolates;;2026-03-09T19:26:50;unimarc;unimarc_desayuno-y-dulces_subcats_20260309_193127.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\desayunos_dulces\unimarc_desayuno-y-dulces_subcats_20260309_193127.csv;2026-03-09 19:31:27;;;chocolate barra chocolate puro 100g;barra chocolate;;chocolates y confites;chocolates;chocolate barra chocolate puro 100g barra chocolate  chocolates y confites chocolates;6290.0;6290.0;;6290.0;mass;100.0;chocolate;10.5
85643;Chocolate barra chocolate naranja jengibre 100g;Barra Chocolate;6290;6290;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/235787/000000000000665998-UN-01.jpg?v=638330788581800000;https://www.unimarc.cl/choco-naranja-jeng-barra-chocolate-100g/p;desayunos_dulces;Chocolates y confites;Chocolates;https://www.unimarc.cl/category/desayuno-y-dulces/chocolates-y-confites/chocolates;;2026-03-09T19:26:50;unimarc;unimarc_desayuno-y-dulces_subcats_20260309_193127.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\desayunos_dulces\unimarc_desayuno-y-dulces_subcats_20260309_193127.csv;2026-03-09 19:31:27;;;chocolate barra chocolate naranja jengibre 100g;barra chocolate;;chocolates y confites;chocolates;chocolate barra chocolate naranja jengibre 100g barra chocolate  chocolates y confites chocolates;6290.0;6290.0;;6290.0;mass;100.0;chocolate;10.5
13495;Galleta mini Dos en Uno chocolate 35 g;Dos En Uno;280;280;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/170045/GALLETA-MINI-CHOCOLATE-DOS-EN-UNO-35-GR-1-22197.jpg?v=636584499054130000;https://www.unimarc.cl/galleta-mini-chocolate-dos-en-uno-35-gr/p;desayunos_dulces;Galletas y colaciones dulces;Galletas colación;https://www.unimarc.cl/category/desayuno-y-dulces/galletas-y-colaciones-dulces/galletas-colacion;;2026-03-09T19:29:46;unimarc;unimarc_desayuno-y-dulces_subcats_20260309_193127.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\desayunos_dulces\unimarc_desayuno-y-dulces_subcats_20260309_193127.csv;2026-03-09 19:31:27;;;galleta mini dos en uno chocolate 35 g;dos en uno;;galletas y colaciones dulces;galletas colacion;galleta mini dos en uno chocolate 35 g dos en uno  galletas y colaciones dulces galletas colacion;280.0;280.0;;280.0;mass;35.0;chocolate;10.0
6483;Galletas mini Costa chips chocolate 35 g;Costa;340;340;;False;1 un;Kg;;;;https://unimarc.vtexassets.com/arquivos/ids/195245/000000000000760476-UN-01.jpg?v=637257550362070000;https://www.unimarc.cl/galletas-mini-costa-chips-chocolate-35-g/p;desayunos_dulces;Galletas y colaciones dulces;Galletas colación;https://www.unimarc.cl/category/desayuno-y-dulces/galletas-y-colaciones-dulces/galletas-colacion;;2026-03-09T19:29:46;unimarc;unimarc_desayuno-y-dulces_subcats_20260309_193127.csv;C:\Users\fvergram\OneDrive - NTT DATA EMEAL\Desktop\webscrapping\Supermercados\Unimarc\output\desayunos_dulces\unimarc_desayuno-y-dulces_subcats_20260309_193127.csv;2026-03-09 19:31:27;;;galletas mini costa chips chocolate 35 g;costa;;galletas y colaciones dulces;galletas colacion;galletas mini costa chips chocolate 35 g costa  galletas y colaciones dulces galletas colacion;340.0;340.0;;340.0;mass;35.0;chocolate;10.0
